Mã đơn/điều chỉnh,Loại,Thời gian tạo đơn,Thời gian tất toán đơn,Tiền tệ,Tổng số tiền tất toán,Tổng doanh thu,Tổng sau giảm giá của người bán,Tổng trước giảm giá,Giảm giá của người bán,Tổng hoàn sau giảm giá của người bán,Tổng hoàn trước giảm giá của người bán,Hoàn phần giảm giá của người bán,Tổng phí,Phí giao dịch,Phí hoa hồng TikTok Shop,Phí vận chuyển do người bán trả,Phí vận chuyển thực tế,Ưu đãi phí vận chuyển của sàn,Phí vận chuyển khách trả,Phí hoàn hàng thực tế,Hoàn phí vận chuyển khách,Hoàn tiền SFR,Trợ giá giao hàng thất bại,Trợ giá phí vận chuyển,Hoa hồng affiliate,Hoa hồng affiliate trước PIT,Thuế TNCN khấu trừ từ hoa hồng affiliate,Hoa hồng quảng cáo Shop Ads,Hoa hồng quảng cáo Shop Ads trước PIT,Thuế TNCN khấu trừ từ hoa hồng quảng cáo Shop Ads,Hoa hồng đối tác affiliate,Ký quỹ hoa hồng affiliate,Hoàn hoa hồng affiliate,Phí quảng cáo TAP Shop Ads,Phí dịch vụ SFP,Phí dịch vụ hoàn tiền Bonus,Phí dịch vụ LIVE Specials,Phí dịch vụ Voucher Xtra,Phí xử lý đơn hàng,Phí dịch vụ EAMS,Phí dịch vụ Flash Sale,Thuế VAT khấu trừ bởi TikTok Shop,Thuế TNCN khấu trừ bởi TikTok Shop,Phí chương trình TikTok PayLater,Phí tài nguyên chiến dịch,Phí dịch vụ SFR,Số tiền điều chỉnh,Mã đơn liên quan,Thanh toán của khách,Hoàn tiền cho khách,Giảm giá voucher đồng tài trợ bởi người bán,Hoàn giảm giá voucher đồng tài trợ bởi người bán,Giảm giá từ sàn,Hoàn giảm giá từ sàn,Giảm giá voucher đồng tài trợ bởi sàn,Hoàn giảm giá voucher đồng tài trợ bởi sàn,Giảm phí vận chuyển của người bán,Khối lượng gói ước tính (g),Khối lượng gói thực tế (g)
579984681158477207,Order,2025/08/13,2025/08/25,VND,53050,85000,85000,95000,-10000,0,0,0,-31950,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850,-425,0,0,0,0,579984681158477207,95000,0,0,0,0,0,0,0,0,110,110
579971834777797670,Order,2025/08/12,2025/08/25,VND,94400,130000,130000,130000,0,0,0,0,-35600,-7000,-13650,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-13000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1300,-650,0,0,0,0,579971834777797670,140000,0,0,0,0,0,0,0,0,210,210
580009320400258252,Order,2025/08/15,2025/08/24,VND,69406,115700,115700,130000,-14300,0,0,0,-46294,-5800,-12148,0,-30300,30000,300,0,0,0,0,0,-23140,-23140,0,0,0,0,0,0,0,0,0,0,0,-3471,0,0,0,-1157,-578,0,0,0,0,580009320400258252,116000,0,0,0,0,0,0,0,0,210,210
580005284317398274,Order,2025/08/15,2025/08/24,VND,66500,95000,95000,95000,0,0,0,0,-28500,-4750,-9975,0,-19700,19700,0,0,0,0,0,0,0,0,0,-9500,0,0,0,0,0,0,0,0,0,-2850,0,0,0,-950,-475,0,0,0,0,580005284317398274,95000,0,0,0,0,0,0,0,0,110,110
580003248119121826,Order,2025/08/15,2025/08/24,VND,102000,170000,170000,190000,-20000,0,0,0,-68000,-8500,-17850,0,-30300,30300,0,0,0,0,0,0,-34000,-34000,0,0,0,0,0,0,0,0,0,0,0,-5100,0,0,0,-1700,-850,0,0,0,0,580003248119121826,170000,0,0,0,0,0,0,0,0,230,230
580001037623067841,Order,2025/08/15,2025/08/24,VND,59485,85000,85000,95000,-10000,0,0,0,-25515,-4265,-8925,0,-30300,30000,300,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580001037623067841,85300,0,0,0,0,0,0,0,0,110,110
579996605524051192,Order,2025/08/14,2025/08/24,VND,59485,85000,85000,95000,-10000,0,0,0,-25515,-4265,-8925,0,-30300,30000,300,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,579996605524051192,85300,0,0,0,0,0,0,0,0,110,110
579985814659957794,Order,2025/08/14,2025/08/24,VND,53050,85000,85000,95000,-10000,0,0,0,-31950,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850,-425,0,0,0,0,579985814659957794,95000,0,0,0,0,0,0,0,0,110,110
579983509193197431,Order,2025/08/13,2025/08/24,VND,61550,85000,85000,95000,-10000,0,0,0,-23450,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,0,0,0,0,-850,-425,0,0,0,0,579983509193197431,95000,0,0,0,0,0,0,0,0,110,110
579983461471192519,Order,2025/08/13,2025/08/24,VND,53050,85000,85000,95000,-10000,0,0,0,-31950,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850,-425,0,0,0,0,579983461471192519,95000,0,0,0,0,0,0,0,0,110,110
579983420594685950,Order,2025/08/13,2025/08/24,VND,84202,115700,115700,130000,-14300,0,0,0,-31498,-6045,-12148,0,-35200,30000,5200,0,0,0,0,0,0,0,0,-11570,0,0,0,0,0,0,0,0,0,0,0,0,0,-1157,-578,0,0,0,0,579983420594685950,120900,0,0,0,0,0,0,0,0,210,210
579983382278604354,Order,2025/08/13,2025/08/24,VND,61550,85000,85000,95000,-10000,0,0,0,-23450,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,0,0,0,0,-850,-425,0,0,0,0,579983382278604354,95000,0,0,0,0,0,0,0,0,110,110
579983321719670421,Order,2025/08/13,2025/08/24,VND,53050,85000,85000,95000,-10000,0,0,0,-31950,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850,-425,0,0,0,0,579983321719670421,95000,0,0,0,0,0,0,0,0,110,110
579983310870382528,Order,2025/08/13,2025/08/24,VND,211700,290000,290000,350000,-60000,0,0,0,-78300,-14500,-30450,0,-47600,47600,0,0,0,0,0,0,0,0,0,-29000,0,0,0,0,0,0,0,0,0,0,0,0,0,-2900,-1450,0,0,0,0,579983310870382528,290000,0,0,0,0,0,0,0,0,510,510
579983308992840770,Order,2025/08/13,2025/08/24,VND,72892,115700,115700,130000,-14300,0,0,0,-42808,-5785,-12148,0,-30300,30300,0,0,0,0,0,0,-23140,-23140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1157,-578,0,0,0,0,579983308992840770,115700,0,0,0,0,0,0,0,0,210,210
579983245446121131,Order,2025/08/13,2025/08/24,VND,53050,85000,85000,95000,-10000,0,0,0,-31950,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850,-425,0,0,0,0,579983245446121131,95000,0,0,0,0,0,0,0,0,110,110
579983189973174066,Order,2025/08/13,2025/08/24,VND,53050,85000,85000,95000,-10000,0,0,0,-31950,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850,-425,0,0,0,0,579983189973174066,95000,0,0,0,0,0,0,0,0,110,110
