ID,Mã vận đơn,Trạng thái,Sản phẩm,Số lượng,Đơn giá,Giảm giá,Ngày tạo đơn,Ngày cập nhật,Tỉnh thành phố,Ngày giờ đẩy đơn sang đvvc,Thẻ,Ảnh SP,Doanh thu chưa trừ phí sàn,Tiền thanh toán thực tế,Tổng phí đối soát,Sàn trợ giá,khác,phí aff,tên aff,tiền spf ship,tiền thực nhận,tiền ship shop chịu,phí giao dịch,phí hoa hồng tiktok shop,phí 9% thực tế,phí xtra,phí flash sale,ghi chú,thuế,phí tiktok bù,Phí xử lý đơn hàng
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580814468466378303,VTPVN9010021858,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,18000,18/10/2025,6/11/2025,Lâm Đồng,14:29 18/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,150000,132000,0,18000,,26400,..nampham,0,94500,0,-6600,-15750,-22350,-4500,0,,-2250,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580814809600853687,VTPVN9011181558,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,10000,18/10/2025,6/11/2025,Hồ Chí Minh,14:29 18/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,150000,150000,0,10000,,28000,longho1212,0,92000,0,-7500,-15750,-23250,-4500,0,,-2250,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580816424927134877,VTPVN9012612952,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,18000,18/10/2025,7/11/2025,Hồ Chí Minh,14:29 18/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,150000,0,0,18000,,26400,..nampham,0,94500,0,-6600,-15750,-22350,-4500,0,,-2250,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580817159836501183,VTPVN9017873955,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,0,18/10/2025,7/11/2025,Đắk Lắk,09:57 20/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,150000,150000,0,0,,30000,thanh47_vlog,0,90000,0,-7500,-15750,-23250,-4500,0,,-2250,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580819240108459402,VTPVN9012583351,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,72000,18/10/2025,25/10/2025,Đắk Nông,09:57 20/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,288000,288000,0,0,,57600,hyen.nong.dan,0,172800,0,-14400,-30240,-44640,-8640,0,,-4320,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580819364467082444,VTPVN9015933155,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,39000,18/10/2025,7/11/2025,Khánh Hoà,09:57 20/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,121000,111300,0,10000,,11100,shopvtnn63,0,86185,0,-5565,-12705,-18270,-3630,0,,-1815,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580819530638264068,VTPVN9018893555,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,72000,18/10/2025,24/10/2025,Lâm Đồng,09:57 20/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,288000,288000,0,0,,28800,phch1987,0,201600,0,-14400,-30240,-44640,-8640,0,,-4320,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580819681574946254,VTPVN9018893055,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,72000,18/10/2025,7/11/2025,An Giang,18:35 22/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,288000,288000,0,0,,28800,phch1987,0,201600,0,-14400,-30240,-44640,-8640,0,,-4320,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580819819604051513,VTPVN9019623751,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,29000,18/10/2025,8/11/2025,Tây Ninh,17:16 23/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,121000,121000,0,0,,24200,vuonmaianhquy,0,72600,0,-6050,-12705,-18755,-3630,0,,-1815,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580819935776834728,VTPVN9012563751,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,29000,18/10/2025,8/11/2025,Tiền Giang,12:43 23/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,121000,121000,0,0,,24200,vuonmaianhquy,0,72600,0,-6050,-12705,-18755,-3630,0,,-1815,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580819915686052958,VTPVN9018563851,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,72000,18/10/2025,7/11/2025,Gia Lai,09:57 20/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,288000,288000,0,0,,28800,phch1987,0,201600,0,-14400,-30240,-44640,-8640,0,,-4320,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580819967742018808,,Đã huỷ,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,100800,18/10/2025,18/10/2025,Phú Thọ,,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,0,259200,,28800,,,vuonmaianhquy,,,,,,,,,,,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580820009596519846,VTPVN9016783751,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,72000,18/10/2025,7/11/2025,Cần Thơ,17:04 22/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,288000,289400,0,0,,57600,vtnn69,0,172730,0,-14470,-30240,-44710,-8640,0,,-4320,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580820042892674206,VTPVN9015763351,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,97920,18/10/2025,8/11/2025,Tây Ninh,10:02 23/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,288000,262080,0,25920,,52416,vuonmaianhquy,0,179280,0,-13104,-30240,-43344,-8640,0,,-4320,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580820126757717240,VTPVN9012993555,Đang hoàn,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,29000,18/10/2025,1/11/2025,Phú Thọ,23:05 22/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,0,121000,0,0,,0,vuonmaianhquy,0,-40000,-40000,0,0,0,0,0,,0,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580820100197614638,VTPVN9017873755,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,72000,18/10/2025,24/10/2025,Lâm Đồng,09:57 20/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,288000,288000,0,0,,28800,phch1987,0,201600,0,-14400,-30240,-44640,-8640,0,,-4320,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580820137801712695,VTPVN9015783551,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,29000,18/10/2025,8/11/2025,Vĩnh Long,11:33 23/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,121000,141000,0,0,,24200,vuonmaianhquy,0,71600,0,-7050,-12705,-19755,-3630,0,,-1815,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580820323795436666,VTPVN9016703551,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,29000,18/10/2025,8/11/2025,Lâm Đồng,12:02 23/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,121000,121000,0,0,,12100,phch1987,0,84700,0,-6050,-12705,-18755,-3630,0,,-1815,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580820590514177519,VTPVN9013503751,Đã nhận,"RỬA SẠCH RONG RÊU, NẤM HỒNG, NẤM KHUẨN ĐỒNG GOLD 15000pm – xanh lá, mát cây, tăng dày lá, khỏe cây kíchrễ kích rễ",1,127000,47000,18/10/2025,24/10/2025,Cà Mau,09:57 20/10/2025,,https://content.pancake.vn/2-25/2025/8/20/9de6ff05e94c52e90e8bf15ad266ead5be1ef131.jpg,80000,90000,0,0,,16000,luongvu622,0,47500,0,-4500,-8400,-12900,-2400,0,1 rex,-1200,,
580820629661189309,VTPVN9017723751,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,29000,18/10/2025,8/11/2025,Hồ Chí Minh,15:50 23/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,121000,126200,0,0,,24200,vuonmaianhquy,0,72340,0,-6310,-12705,-19015,-3630,0,1 rex,-1815,,
580820665731417385,VTPVN9018503851,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,29000,18/10/2025,7/11/2025,Hồ Chí Minh,19:19 22/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,121000,141000,0,0,,24200,vuonmaianhquy,0,71600,0,-7050,-12705,-19755,-3630,0,,-1815,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580820973326993159,VTPVN9013893255,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,29000,18/10/2025,8/11/2025,Lâm Đồng,15:50 23/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,121000,121000,0,0,,24200,shopvtnn63,0,72600,0,-6050,-12705,-18755,-3630,0,,-1815,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580821086501373406,VTPVN9018523851,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",2,150000,58000,18/10/2025,7/11/2025,An Giang,18:16 22/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,242000,242000,0,0,,0,hongthuy34507,0,193600,0,-12100,-25410,-37510,-7260,0,,-3630,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580821558203287433,VTPVN9015953155,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",3,150000,119670,18/10/2025,6/11/2025,Kon Tum,09:57 20/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,363000,330330,0,32670,,66066,thanh47_vlog,0,225968,0,-16516,-38115,-54631,-10890,0,,-5445,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580822471059276933,VTPVN9016623951,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,29000,18/10/2025,8/11/2025,Đồng Nai,17:34 23/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,121000,131000,0,0,,24200,ongbonongdan,0,72100,0,-6550,-12705,-19255,-3630,0,,-1815,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580822688711280041,VTPVN9017583851,Đang hoàn,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,29000,19/10/2025,31/10/2025,Cần Thơ,23:12 23/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,0,141000,0,0,,0,vuonmaianhquy,0,-40000,-40000,0,0,0,0,0,,0,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580823947665638484,VTPVN9012563351,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,72000,19/10/2025,6/11/2025,Gia Lai,09:57 20/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,288000,288000,0,0,,57600,phch1987,0,172800,0,-14400,-30240,-44640,-8640,0,,-4320,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580823988348421270,VTPVN9013503351,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,72000,19/10/2025,8/11/2025,Tây Ninh,18:14 23/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,288000,288000,0,0,,28800,longho1212,0,201600,0,-14400,-30240,-44640,-8640,0,,-4320,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580824024752948369,VTPVN9018813355,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,150000,29000,19/10/2025,7/11/2025,Hồ Chí Minh,09:57 20/10/2025,,https://content.pancake.vn/2-25/2025/9/23/c8c1f4a6af09e75dd446d85f4c8de1631396287a.jpg,121000,131000,0,0,,24200,vtnn69,0,72100,0,-6550,-12705,-19255,-3630,0,,-1815,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580824703481120675,VTPVN9012583751,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,360000,72000,19/10/2025,8/11/2025,Gia Lai,17:34 23/10/2025,,https://content.pancake.vn/2-25/2025/9/23/ef79066238c411ab1506f0e7675d23f3278508fc.jpg,288000,288000,0,0,,57600,longho1212,0,172800,0,-14400,-30240,-44640,-8640,0,,-4320,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
